1	1	1	1.873	222.7	15.8
1	1	1	3.657	149.3	24.3
1	1	1	8.759	317.9	47.7
1	1	1	7.189	324.8	52.1
1	1	1	3.027	196.8	83.6
1	1	1	3.222	274.5	29.7
1	1	1	3.023	294.2	40.9
1	1	1	4.067	277.4	80.3
1	1	1	3.282	254.3	48
1	1	1	2.192	8.6	20.6
1	1	1	3.055	246	63.9
1	1	1	2.749	269	59.6
1	1	1	2.689	296.9	17.3
1	1	1	1.746	18.3	4.6
1	1	1	2.314	252.9	60.5
1	1	1	1.529	32.3	84.5
1	1	1	1.908	15	71
1	1	1	1.045	217.8	90
1	1	1	1.699	188.2	75.8
1	1	1	2.67	261.3	34.1
1	1	1	1.745	295.1	28.9
1	1	1	1.987	350.7	60.9
1	1	1	1.905	17.8	85.8
1	1	1	3.338	184	75.3
1	1	1	2.234	140.6	85.8
1	1	1	2.508	281.1	35.1
1	1	1	1.326	242	26.9
1	1	1	1.981	289.9	63.8
1	1	1	0.997	233.4	14.6
1	1	1	2.206	358.7	69.9
1	1	1	1.375	242.4	31.4
1	1	1	4.47	311.1	45.3
1	1	1	2.119	126.1	71.1
1	1	1	1.751	227.7	82
1	1	1	2.237	331.9	65.4
1	1	1	2.064	339.4	26.8
1	1	1	1.268	147.8	83.2
1	1	1	0.88	306.8	22.8
1	1	1	2.351	136.1	63.3
1	1	1	1.783	322.9	53.4
1	1	1	1.567	338.3	33.4
1	1	1	0.92	352.2	65.4
1	1	1	2.016	330.6	28
1	1	1	1.784	352.6	16.1
1	1	1	1.312	325.1	49.5
1	1	1	2.352	177.7	20.6
1	1	1	1.71	241	57.5
1	1	1	2.38	17.4	70.9
1	1	1	0.901	297.7	66.4
1	1	1	0.898	333.7	32.8
1	1	1	3.089	11.6	55.5
1	1	1	1.37	19.7	75.5
1	1	1	2.93	327.9	52.8
1	1	1	1.809	7.8	80.6
1	1	1	2.803	2.9	62.9
1	1	1	1.805	174.9	23.4
1	1	1	2.496	186.3	22.9
1	1	1	2.379	43.6	22.2
1	1	1	1.243	280.3	78.7
1	1	1	2.66	284.3	27.1
1	1	1	2.766	295.2	13
1	1	1	2.474	213.8	33.9
1	1	1	2.917	37	31
1	1	1	2.9	310.2	42.6
1	1	1	4.394	188.3	36.6
1	1	1	2.165	24.7	58.8
1	1	1	2.027	267.9	37.1
1	1	1	4.349	352.4	30.7
1	1	1	6.838	329.4	14
1	1	1	4.199	21	84.1
1	1	1	1.998	292.1	30.6
1	1	1	3.601	79.2	4.7
1	1	1	3.251	261.9	20.8
1	1	1	4.145	135.5	53.9
1	1	1	1.342	344.7	42.9
1	1	1	4.692	347	37.1
1	1	1	1.712	340	47.7
1	1	1	1.175	245.6	49.9
1	1	1	10.362	335.8	79.1
1	1	1	12.776	110.1	16
1	1	1	3.877	29.6	51.4
1	1	1	12.481	225.2	83.3
1	1	1	12.449	330.3	6.9
1	1	1	4.279	273.7	5.1
1	1	1	6.734	177	54.2
1	1	1	3.561	322.7	16.3
1	1	1	9.814	309.3	44.6
1	1	1	11.007	157.2	19.5
1	1	1	5.81	329.4	85.1
1	1	1	9.621	28.9	83.2
1	1	1	5.521	14.7	56.8
1	1	1	4.511	337.5	35.2
1	1	1	2.586	338.6	46.3
1	1	1	1.859	231.3	78.4
1	1	1	3.357	95.3	82.2
1	1	1	10.349	242.9	19.3
1	1	1	2.93	350.8	35.1
1	1	1	1.728	249.1	64.9
1	1	1	8.285	357.7	50.1
1	1	1	2.915	330.7	29.2
1	1	1	4.633	231.6	53.7
1	1	1	3.477	23	76
1	1	1	3.118	7.5	59.3
1	1	1	8.372	286.9	31.3
1	1	1	3.838	247.7	41
1	1	1	3.601	149	72.1
1	1	1	2.082	75.6	88.2
1	1	1	1.638	47.8	71.6
1	1	1	4.129	126.3	77.7
1	1	1	1.609	32.4	87.5
1	1	1	1.802	2.1	82.3
1	1	1	1.603	97.6	77
1	1	1	6.722	325.7	36.7
1	1	1	5.651	316.3	48.7
1	1	1	2.446	74.2	40.1
1	1	1	3.883	341.7	57.6
1	1	1	5.921	298	41.3
1	1	1	4.73	322.9	80.9
1	1	1	1.866	271.9	56.3
1	1	1	4.072	260.7	69.3
1	1	1	3.781	342	35.5
1	1	1	2.86	237.3	76.4
1	1	1	1.97	31.5	61.3
1	1	1	4.572	146.5	33
1	1	1	5.539	348.6	35.5
1	1	1	2.726	287.1	34
1	1	1	1.665	229	51.2
1	1	1	3.214	315.1	12.1
1	1	1	2.257	330	24.9
1	1	1	3.432	331.8	53
1	1	1	1.746	198.4	34.5
1	1	1	2.104	138.7	43.7
1	1	1	5.792	331.6	30.6
1	1	1	2.102	25.6	74.9
1	1	1	2.479	107.2	12.1
1	1	1	4.622	44.2	70.7
1	1	1	4.147	329.6	50.7
1	1	1	3.111	75.2	28.2
1	1	1	2.056	336.1	13.6
1	1	1	2.044	209.4	71.7
1	1	1	3.143	328	36.5
1	1	1	2.05	321.1	39.6
1	1	1	1.448	107.7	12.9
1	1	1	4.263	205.7	80.3
1	1	1	6.555	0.2	44.8
1	1	1	7.844	218.1	43.5
1	1	1	4.257	282.8	42.4
1	1	1	5.108	290.2	10.8
1	1	1	3.955	322.9	17.5
1	1	1	10.632	211.5	23.2
1	1	1	8.745	161.9	26.4
1	1	1	1.502	295.6	58.1
1	1	1	2.086	246.7	32.7
1	1	1	1.935	214.2	87.2
1	1	1	2.834	328.2	28.5
1	1	1	4.621	234.9	58.7
1	1	1	2.269	15.6	50.7
1	1	1	2.595	289.8	37.8
1	1	1	2.911	345.6	25.6
1	1	1	8.062	216.3	9.5
1	1	1	2.36	311.6	35.2
1	1	1	1.055	173.3	14.3
1	1	1	2.354	301	33.5
1	1	1	2.994	357	62.7
1	1	1	1.28	266.5	45.7
1	1	1	2.578	305	12
1	1	1	2.433	288.9	44.6
1	1	1	1.539	304.9	49.9
1	1	1	1.553	193.5	10.5
1	1	1	3.796	275	40.2
1	1	1	1.406	309	26.3
1	1	1	1.033	1.7	30.8
1	1	1	1.016	309.5	32.2
1	1	1	1.12	310.3	35.3
1	1	1	1.253	147.4	31.6
1	1	1	1.394	323	47.3
1	1	1	0.728	267.9	35.5
1	1	1	1.229	320.7	35.4
1	1	1	2.758	19.9	46.6
1	1	1	1.49	135.8	1.5
1	1	1	1.777	48.7	26.2
1	1	1	1.415	352.6	60.4
1	1	1	2.388	231.4	67.1
1	1	1	5.58	339.7	40.3
1	1	1	13.996	217.1	51.1
1	1	1	3.157	178.3	18.5
1	1	1	3.262	350.5	66.9
1	1	1	2.981	305.4	59.5
1	1	1	5.46	329.9	52.8
1	1	1	7.597	218.4	54
1	1	1	2.471	251.4	73.3
1	1	1	2.954	36.1	71.7
1	1	1	1.288	230.2	76.5
1	1	1	1.936	20.5	60.5
1	1	1	2.101	263.5	59.3
1	1	1	3.741	52	42.7
1	1	1	3.133	17.4	54.1
1	1	1	3.172	339.2	83.5
1	1	1	1.948	309.4	83
1	1	1	2.15	171.1	65.7
1	1	1	2.832	256.9	47.5
1	1	1	3.125	218.3	79.8
1	1	1	2.859	243.2	21.5
1	1	1	2.419	105.7	81.4
1	1	1	2.747	4.6	44.8
1	1	1	4.42	68.9	89.8
1	1	1	0.833	353.7	38.4
1	1	1	2.702	137.5	79.5
1	1	1	10.985	228.9	17.1
1	1	1	3.576	4.6	67.7
1	1	1	7.761	355.1	58
1	1	1	1.769	254.7	39.5
1	1	1	1.174	332.9	53.3
1	1	1	1.474	299	32.2
1	1	1	5.227	124.2	87.1
1	1	1	2.333	109.2	84.9
1	1	1	3.989	290.7	47.7
1	1	1	2.578	108.6	24.7
1	1	1	2.805	267.4	50.7
1	1	1	0.757	280.2	13.2
1	1	1	2.09	121.5	59.5
1	1	1	4.572	29.7	42.3
1	1	1	2.172	51.8	85.1
1	1	1	11.553	347.1	44.4
1	1	1	7.047	88.9	17.6
1	1	1	3.627	224	81.4
1	1	1	1.905	357.2	67.1
1	1	1	2.357	29.3	57
1	1	1	3.959	340.3	56.1
1	1	1	6.051	309.5	32.4
1	1	1	2.568	37.8	68.5
1	1	1	5.981	284.1	15.2
1	1	1	2.871	215.1	69.5
1	1	1	2.756	33.3	80.1
1	1	1	3.126	248.9	81.7
1	1	1	2.112	213.9	46.5
1	1	1	3.55	246.4	88.5
1	1	1	3.729	235.7	16.3
1	1	1	3.393	340.3	73.9
1	1	1	3.093	299	41
1	1	1	4.327	282.6	61.3
1	1	1	2.829	140	31.1
1	1	1	5.155	292.8	37.7
1	1	1	7.355	357.2	52.2
1	1	1	2.812	217.8	38
1	1	1	1.793	51.3	59.5
1	1	1	2.736	46.3	50.6
1	1	1	4.48	219.8	69.9
1	1	1	3.276	39.9	80.8
1	1	1	1.729	29.5	83.5
1	1	1	1.232	17.6	56.3
1	1	1	3.77	287.3	14.6
1	1	1	3.917	236.1	48.1
1	1	1	4.579	133.1	77.2
1	1	1	5.577	71.7	80.1
1	1	1	3.921	327.5	59.1
1	1	1	4.68	320.9	18.7
1	1	1	1.248	333.3	59.4
1	1	1	1.358	281.6	41.6
1	1	1	3.95	296.2	27.7
1	1	1	6.163	301	29.8
1	1	1	2.228	288.8	26.3
1	1	1	6.521	31.8	85.8
1	1	1	2.082	329.1	30.4
1	1	1	2.737	8.4	80.6
1	1	1	0.834	17.5	51.5
1	1	1	0.682	24.3	72.9
1	1	1	1.699	9.4	37.2
1	1	1	2.347	305	34.6
1	1	1	4.77	274.8	23.9
1	1	1	3.3	323.4	27.3
1	1	1	1.314	330.1	56
1	1	1	1.691	211	58.2
1	1	1	1.307	333.6	78.9
1	1	1	2.423	297.1	39
1	1	1	3.237	172.8	72.2
1	1	1	3.472	334.1	58.2
1	1	1	1.84	90.8	42
1	1	1	2.034	66.1	69
1	1	1	2.711	282	45.7
1	1	1	1.273	331.5	35.2
1	1	1	1.305	229.5	81.6
1	1	1	0.65	269.3	37.9
1	1	1	0.415	266.8	52.1
1	1	1	1.972	28.9	6.7
1	1	1	1.847	21.4	49.9
1	1	1	2.288	173.7	10.3
1	1	1	0.391	131.7	12.5
1	1	1	3.374	298	45.5
1	1	1	1.695	71.8	66.8
1	1	1	1.31	231.1	89.9
1	1	1	1.012	43	39.2
1	1	1	1.269	277.1	39.5
1	1	1	1.444	46.8	83.1
1	1	1	1.459	287.9	35.3
1	1	1	13.336	355.8	75.6
1	1	1	4.052	242.4	42.7
1	1	1	2.508	27.8	49.2
1	1	1	6.622	111.4	10.5
1	1	1	3.259	294.5	11.2
1	1	1	2.791	20.9	54.2
1	1	1	3.518	294.6	28.2
1	1	1	1.169	301.4	32.2
1	1	1	2.546	283	32.3
1	1	1	3.527	300.9	81.9
1	1	1	12.353	126.8	28.8
1	1	1	2.981	63.1	69.5
1	1	1	3.679	324.9	26.4
1	1	1	3.55	316.5	22.4
1	1	1	3.684	353.8	39.2
1	1	1	5.473	238.5	50.1
1	1	1	4.722	15.1	18.2
1	1	1	1.742	217.7	88.9
1	1	1	5.284	28.3	68
1	1	1	5.666	342.5	50.4
1	1	1	3.773	0.1	51.8
1	1	1	3.01	343.9	49.3
1	1	1	7.503	345.2	38.2
1	1	1	2.837	24.8	62.5
1	1	1	5.344	298.3	41.8
1	1	1	5.895	241	42.6
1	1	1	4.393	330.5	35.5
1	1	1	2.499	19.9	62.7
1	1	1	4.735	5.3	54.1
1	1	1	3.742	354.1	33.4
1	1	1	2.294	342.9	28.7
1	1	1	2.791	318.2	22.8
1	1	1	1.77	151.5	66.3
1	1	1	1.703	331.9	43.2
1	1	1	1.157	5.8	29.4
1	1	1	1.674	317.8	39
1	1	1	0.799	200.1	82.3
1	1	1	2.073	305.6	29.5
1	1	1	3.673	281.1	31.3
1	1	1	2.257	176.5	37.2
1	1	1	1.132	52.7	89.9
1	1	1	1.485	330.7	61
1	1	1	1.127	18	44.8
1	1	1	1.281	344	67.4
1	1	1	2.826	296.2	36.2
1	1	1	3.904	7.4	53.1
1	1	1	3.543	6.2	65.5
1	1	1	1.866	318.5	43.6
1	1	1	2.901	356.1	75.7
1	1	1	1.444	125.9	73.5
1	1	1	1.704	333.6	26.8
1	1	1	0.415	240.2	16.1
1	1	1	2.553	114.9	31.3
1	1	1	1.104	28.3	50.2
1	1	1	3.068	318.7	12
1	1	1	2.671	339.2	75.4
1	1	1	3.349	331.2	43
1	1	1	1.987	356.7	61.6
1	1	1	1.435	11.7	53.4
1	1	1	1	354.4	50.4
1	1	1	1.059	338.9	46.6
1	1	1	1.455	306	26.1
1	1	1	1.449	153.2	70.1
1	1	1	1.981	326.9	74.3
1	1	1	1.818	136.2	88
1	1	1	2.695	336.6	18.7
1	1	1	8.396	340.8	45.1
1	1	1	5.299	326.9	75.1
1	1	1	6.135	33.1	87.7
1	1	1	3.174	12	85
1	1	1	2.966	9.6	39
1	1	1	2.12	128	83.3
1	1	1	4.294	328.9	38.3
1	1	1	2.234	359.9	33.7
1	1	1	3.991	329.7	42.6
1	1	1	5.881	33.6	69.6
1	1	1	2.204	354	66.1
1	1	1	5.368	338.1	23.8
1	1	1	1.741	201.7	81.2
1	1	1	4.364	347.5	48.9
1	1	1	2.593	102	80.4
1	1	1	3.118	264.1	37.6
1	1	1	4.762	337.2	53.5
1	1	1	6.642	335.5	43.6
1	1	1	2.553	340.1	41.8
1	1	1	1.821	345.1	45.9
1	1	1	3.416	331.7	45.6
1	1	1	3.717	320.5	37.8
1	1	1	3.712	244.3	50.8
1	1	1	2.678	11.1	60.3
1	1	1	2.845	330.6	39.7
1	1	1	2.128	9.4	62.6
1	1	1	2.832	334.5	39.9
1	1	1	1.808	329.5	42.9
1	1	1	4.156	334.9	58.4
1	1	1	2.955	317.7	55
1	1	1	2.535	91.5	80.6
1	1	1	6.055	356.7	64
1	1	1	4.232	339.3	71.7
1	1	1	3.591	67	10.6
1	1	1	6.821	208	13.3
1	1	1	2.897	19.7	44.9
1	1	1	1.703	44.5	53.5
1	1	1	2.067	253.2	89
1	1	1	2.351	280.4	31.2
1	1	1	1.201	80	72.9
1	1	1	2.127	346.7	9.7
1	1	1	1.928	40.7	61.2
1	1	1	1.388	357.6	79.2
1	1	1	1.506	337.4	79.1
1	1	1	0.614	163.6	87.7
1	1	1	1.828	352.7	81.9
1	1	1	1.673	36.4	56.6
1	1	1	1.185	203.5	10.6
1	1	1	6.216	73.7	15.6
1	1	1	1.073	340.2	53.8
1	1	1	1.257	4.7	38.7
1	1	1	1.287	252.7	87.9
1	1	1	1.237	1.1	39.9
1	1	1	0.918	23.8	52.1
1	1	1	1.108	346.5	33.3
1	1	1	0.914	290.4	61
1	1	1	0.862	7.6	61.4
1	1	1	1.24	331.9	50.9
1	1	1	0.867	344	54.4
1	1	1	0.772	350.4	45.3
1	1	1	2.658	351.6	67.7
1	1	1	1.816	345.1	68.5
1	1	1	1.526	351.8	50.4
1	1	1	1.878	354	57.2
1	1	1	2.444	2.1	73.9
1	1	1	1.521	101.6	13.3
1	1	1	5.777	297	14.9
1	1	1	4.395	116.1	8.2
1	1	1	2.197	112.6	68.9
1	1	1	4.981	40	11.7
1	1	1	4.793	95.3	20.6
1	1	1	2.194	324.2	42
1	1	1	1.432	68.2	22.4
1	1	1	0.866	70	23.5
1	1	1	5.822	56.8	17.9
1	1	1	2.27	176.6	77.6
1	1	1	0.592	35.3	25.1
1	1	1	0.891	277.2	80.8
1	1	1	1.224	103.2	77.5
1	1	1	1.088	345.3	72.5
1	1	1	1.382	339.7	62.8
1	1	1	2.091	344.1	63
1	1	1	2.235	11.1	62.7
1	1	1	2.391	341.5	17.3
1	1	1	1.638	89.2	3.3
1	1	1	1.038	269.8	57.3
1	1	1	4.334	24.2	30.4
1	1	1	2.223	1.3	42.6
1	1	1	6.427	1.8	21.2
1	1	1	2.121	54.3	10.1
1	1	1	4.189	201.5	24.9
1	1	1	1.372	219.7	36.4
1	1	1	4.737	157.3	22.7
1	1	1	10.36	356.3	75.3
1	1	1	2.132	332.3	43.3
1	1	1	3.426	343.1	12.7
1	1	1	2.57	348.2	55.1
1	1	1	0.755	272.7	53.6
1	1	1	1.013	140	62.5
1	1	1	1.083	341.5	43.8
1	1	1	0.908	68	73.6
1	1	1	0.723	332.9	43.9
1	1	1	0.746	265.7	27.7
1	1	1	0.965	210.5	86.7
1	1	1	0.532	308.5	28.5
1	1	1	0.655	348.8	29.5
1	1	1	1.254	222.7	59.2
1	1	1	1.452	358.2	83.3
1	1	1	1.041	151.6	71.5
1	1	1	0.771	153.9	72.4
1	1	1	2.046	151	60.3
1	1	1	1.249	352	71.4
1	1	1	1.401	25.4	39.7
1	1	1	1.192	353.5	59.4
1	1	1	1.049	352.5	58.1
1	1	1	1.126	102.8	60.1
1	1	1	0.728	162	53.9
1	1	1	1.262	355.7	56.6
1	1	1	1.158	311.5	71.3
1	1	1	0.589	110.9	29.2
1	1	1	1.075	9.2	80.9
1	1	1	4.245	129.5	16.2
1	1	1	0.713	163	65.7
1	1	1	0.651	126.1	19.2
1	1	1	2.16	136.6	36.1
1	1	1	5.217	129.3	22.5
1	1	1	1.321	6.9	10.6
1	1	1	1.402	338.7	86.8
1	1	1	1.433	158.2	64.9
1	1	1	0.736	140.8	12.6
1	1	1	1.875	345.4	40.9
1	1	1	0.685	55.8	80
1	1	1	1.123	351	72.8
1	1	1	2.497	70.3	13.9
1	1	1	0.67	28.2	58.7
1	1	1	1.182	44.3	35.3
1	1	1	1.565	169.8	10.1
1	1	1	1.108	219.6	62
1	1	1	1.007	329.9	43.9
1	1	1	2.055	350.7	87.5
1	1	1	1.025	79.7	33.9
1	1	1	0.588	146.5	11.2
1	1	1	0.727	23.6	60.3
1	1	1	1.207	74.8	23.1
1	1	1	2.108	331.3	67.1
1	1	1	0.398	210.8	79.1
1	1	1	0.888	54.9	13.1
1	1	1	0.619	5	71.8
1	1	1	1.089	287.7	87.7
1	1	1	0.85	103.4	15.4
1	1	1	0.944	149.1	44.5
1	1	1	1.049	88.7	15.5
1	1	1	0.844	176.7	69.5
1	1	1	1.195	159.7	81.4
1	1	1	0.977	144.8	32.2
1	1	1	0.823	259.6	25.9
1	1	1	0.566	116.4	30.7
1	1	1	1.322	85.5	68.6
1	1	1	1.774	357.3	41.1
1	1	1	0.562	96.6	17.1
1	1	1	0.674	348.6	51.6
1	1	1	1.618	345.3	16.5
1	1	1	13.182	56.9	13.5
1	1	1	4.321	80.8	29
1	1	1	3.623	63.1	57.7
1	1	1	2.781	353.9	59.7
1	1	1	1.498	316.9	34.3
1	1	1	1.146	359.1	28
1	1	1	2.26	171.6	89.9
1	1	1	2.33	3	67.2
1	1	1	2.297	307.2	70
1	1	1	1.271	29	71.5
1	1	1	2.788	6.1	64.1
1	1	1	3.269	347.2	29.2
1	1	1	4.979	358.5	38.3
1	1	1	1.531	352.7	37.9
1	1	1	1.947	339.1	40.9
1	1	1	1.497	347.6	48.4
1	1	1	1.877	343.5	46.7
1	1	1	1.372	346.8	61.5
1	1	1	2.42	354.5	34.9
1	1	1	2.652	339.7	74.4
1	1	1	1.122	306.8	44.9
1	1	1	0.86	18.1	63.8
1	1	1	1.948	131.4	78.5
1	1	1	1.407	189.5	70.9
1	1	1	2.987	346.4	24.4
1	1	1	1.315	344.4	89.2
1	1	1	1.312	347.3	89.4
1	1	1	1.94	334.1	24.3
1	1	1	1.712	5.8	37.5
1	1	1	1.068	26.5	63.6
1	1	1	1.061	283.2	76.6
1	1	1	1.395	3.4	43.3
1	1	1	1.682	351.1	47.5
1	1	1	1.662	21.3	51.2
1	1	1	0.769	335.2	26
1	1	1	1.342	140.2	21.4
1	1	1	1.464	140.3	32.4
1	1	1	1.026	341	16.9
1	1	1	0.442	222.5	59.6
1	1	1	2.656	354	31.9
1	1	1	1.255	346.2	27.6
1	1	1	0.817	333.1	34.3
1	1	1	1.264	336.5	65.7
1	1	1	2.132	257.3	73.5
1	1	1	0.508	144.8	11.5
1	1	1	0.585	89.6	16.8
1	1	1	1.028	339	50
1	1	1	1.034	61	23.5
1	1	1	0.664	341.8	90
1	1	1	0.819	5.2	55.8
1	1	1	0.797	338.2	64.1
1	1	1	3.937	344.2	55.7
1	1	1	1.001	350.6	70.2
1	1	1	0.98	343.6	83.2
1	1	1	1.3	5.5	59.3
1	1	1	2.989	350	36
1	1	1	0.702	342.9	63.2
1	1	1	0.504	338.7	49.3
1	1	1	0.428	339.2	49.7
1	1	1	1.615	2.1	66.2
1	1	1	1.065	11.5	16.9
1	1	1	1.162	24.8	72.4
1	1	1	0.911	348.9	49.3
1	1	1	0.706	95.1	87.4
1	1	1	0.826	69.9	53.5
1	1	1	0.661	14.5	57.8
1	1	1	1.444	341.1	13.4
1	1	1	2.89	0.5	29.7
1	1	1	0.973	358.6	34
1	1	1	0.477	342.4	73.3
1	1	1	1.297	30.3	53.7
1	1	1	1.728	98.4	10.8
1	1	1	1.004	345.9	69.4
1	1	1	0.573	344.6	81.4
1	1	1	1.649	349.1	70.6
1	1	1	0.642	312.7	50.8
1	1	1	1.474	350.2	69.1
1	1	1	0.846	344.1	66.4
1	1	1	1.31	347.7	66.9
1	1	1	1.593	130.9	17.5
1	1	1	1.237	357.4	76.8
1	1	1	1.351	358.1	31.2
1	1	1	0.55	123.1	61.3
1	1	1	0.978	160.1	84.5
1	1	1	1.294	354.1	40.9
1	1	1	0.746	47.9	10.3
1	1	1	2.356	0.7	82
1	1	1	1.308	347.9	89.3
1	1	1	2.146	345	69.5
1	1	1	1.377	116	9.6
1	1	1	0.804	56	49.6
1	1	1	2.139	70.8	21.3
1	1	1	1.319	58.3	81.8
1	1	1	1.237	324.1	87.8
1	1	1	0.955	188.1	65.1
1	1	1	0.815	72.5	38.4
1	1	1	1.139	100.9	5.9
1	1	1	1.663	121.8	15.7
1	1	1	0.805	118.7	14
1	1	1	1.1	188.6	16.7
1	1	1	2.122	4.1	49.9
1	1	1	0.946	9.5	35.9
1	1	1	0.755	313.1	31.1
1	1	1	2.212	177.5	47.2
1	1	1	1.05	213.3	20.3
1	1	1	0.702	39.8	15.5
1	1	1	0.992	36.6	38.5
1	1	1	0.778	26.4	23.2
1	1	1	1.122	339.3	27.5
1	1	1	0.873	186.1	33.6
1	1	1	0.662	15.1	22.5
1	1	1	1.406	26.2	15.8
1	1	1	4.857	28.7	8.5
1	1	1	1.544	249	50.9
1	1	1	0.43	143	8.7
1	1	1	0.534	110.9	59.6
1	1	1	1.292	11.3	43.8
1	1	1	1.347	97	14.6
1	1	1	0.356	349	81
1	1	1	0.427	36.7	5.9
1	1	1	0.235	152.1	6.5
1	1	1	0.68	260.1	32.1
1	1	1	1.578	284.5	70
1	1	1	0.468	152.9	51.8
1	1	1	0.681	111.6	46.7
1	1	1	1.637	73.8	52.4
1	1	1	0.527	134.9	88.5
1	1	1	0.6	186.8	61.7
1	1	1	1.581	170.5	36.4
1	1	1	0.662	26.7	22.3
1	1	1	1.209	16.7	31.6
1	1	1	0.703	267.1	47.6
1	1	1	1.032	132.7	20.6
1	1	1	0.877	102.1	26.2
1	1	1	2.546	70.3	34.6
1	1	1	2.665	72.5	79.1
1	1	1	1.985	149.6	62.6
1	1	1	0.869	35.8	31.5
1	1	1	2.008	81	24.4
1	1	1	1.349	77	68.7
1	1	1	1.731	135.9	56.8
1	1	1	3.936	296.7	23
1	1	1	1.945	93.4	14.4
1	1	1	1.142	107.7	6.8
1	1	1	0.511	272	86
1	1	1	0.702	146.6	58.6
1	1	1	0.791	115.3	31.4
1	1	1	1.322	3.2	80.9
1	1	1	1.47	301	85.6
1	1	1	0.816	330.5	52.1
1	1	1	0.261	141.9	68.6
1	1	1	0.377	138.5	59.7
1	1	1	0.399	74.5	9.4
1	1	1	0.64	168.2	14.3
1	1	1	1.332	351.9	79.9
1	1	1	3.279	231.9	20.8
1	1	1	2.001	71.9	20.6
1	1	1	2.07	69.9	8.2
1	1	1	1.586	328.7	19.7
1	1	1	2.289	94.9	7
1	1	1	0.936	3.6	4.7
1	1	1	1.335	300.2	23.6
1	1	1	2.657	176.2	42.7
1	1	1	0.972	118	58.2
