15.6	50.7
289.8	37.8
345.6	25.6
216.3	9.5
311.6	35.2
173.3	14.3
301	33.5
357	62.7
266.5	45.7
305	12
288.9	44.6
304.9	49.9
193.5	10.5
275	40.2
309	26.3
1.7	30.8
309.5	32.2
310.3	35.3
147.4	31.6
323	47.3
267.9	35.5
320.7	35.4
19.9	46.6
135.8	1.5
48.7	26.2
352.6	60.4
231.4	67.1
339.7	40.3
217.1	51.1
178.3	18.5
350.5	66.9
305.4	59.5
329.9	52.8
218.4	54
251.4	73.3
36.1	71.7
230.2	76.5
20.5	60.5
263.5	59.3
52	42.7
17.4	54.1
339.2	83.5
309.4	83
171.1	65.7
256.9	47.5
218.3	79.8
243.2	21.5
105.7	81.4
4.6	44.8
68.9	89.8
353.7	38.4
137.5	79.5
228.9	17.1
4.6	67.7
355.1	58
254.7	39.5
332.9	53.3
299	32.2
124.2	87.1
109.2	84.9
290.7	47.7
108.6	24.7
267.4	50.7
280.2	13.2
121.5	59.5
29.7	42.3
51.8	85.1
347.1	44.4
88.9	17.6
224	81.4
357.2	67.1
29.3	57
340.3	56.1
309.5	32.4
37.8	68.5
284.1	15.2
215.1	69.5
33.3	80.1
248.9	81.7
213.9	46.5
246.4	88.5
235.7	16.3
340.3	73.9
299	41
282.6	61.3
140	31.1
292.8	37.7
357.2	52.2
217.8	38
51.3	59.5
46.3	50.6
219.8	69.9
39.9	80.8
29.5	83.5
17.6	56.3
287.3	14.6
236.1	48.1
133.1	77.2
71.7	80.1
327.5	59.1
320.9	18.7
333.3	59.4
281.6	41.6
296.2	27.7
301	29.8
288.8	26.3
31.8	85.8
329.1	30.4
8.4	80.6
17.5	51.5
24.3	72.9
9.4	37.2
305	34.6
274.8	23.9
323.4	27.3
330.1	56
211	58.2
333.6	78.9
297.1	39
172.8	72.2
334.1	58.2
90.8	42
66.1	69
282	45.7
331.5	35.2
229.5	81.6
269.3	37.9
266.8	52.1
28.9	6.7
21.4	49.9
173.7	10.3
131.7	12.5
298	45.5
71.8	66.8
231.1	89.9
43	39.2
277.1	39.5
46.8	83.1
287.9	35.3
355.8	75.6
242.4	42.7
27.8	49.2
111.4	10.5
294.5	11.2
20.9	54.2
294.6	28.2
301.4	32.2
283	32.3
300.9	81.9
126.8	28.8
63.1	69.5
324.9	26.4
316.5	22.4
353.8	39.2
238.5	50.1
15.1	18.2
217.7	88.9
28.3	68
342.5	50.4
0.1	51.8
343.9	49.3
345.2	38.2
24.8	62.5
298.3	41.8
241	42.6
330.5	35.5
19.9	62.7
5.3	54.1
354.1	33.4
342.9	28.7
318.2	22.8
151.5	66.3
331.9	43.2
5.8	29.4
317.8	39
200.1	82.3
305.6	29.5
281.1	31.3
176.5	37.2
52.7	89.9
330.7	61
18	44.8
344	67.4
296.2	36.2
7.4	53.1
6.2	65.5
318.5	43.6
356.1	75.7
125.9	73.5
333.6	26.8
240.2	16.1
114.9	31.3
28.3	50.2
318.7	12
339.2	75.4
331.2	43
356.7	61.6
11.7	53.4
354.4	50.4
338.9	46.6
306	26.1
153.2	70.1
326.9	74.3
136.2	88
336.6	18.7
340.8	45.1
326.9	75.1
33.1	87.7
12	85
9.6	39
128	83.3
328.9	38.3
359.9	33.7
329.7	42.6
33.6	69.6
354	66.1
338.1	23.8
201.7	81.2
347.5	48.9
102	80.4
264.1	37.6
337.2	53.5
335.5	43.6
340.1	41.8
345.1	45.9
331.7	45.6
320.5	37.8
244.3	50.8
11.1	60.3
330.6	39.7
9.4	62.6
334.5	39.9
329.5	42.9
334.9	58.4
317.7	55
91.5	80.6
356.7	64
339.3	71.7
67	10.6
208	13.3
19.7	44.9
44.5	53.5
253.2	89
280.4	31.2
80	72.9
346.7	9.7
40.7	61.2
357.6	79.2
337.4	79.1
163.6	87.7
352.7	81.9
36.4	56.6
203.5	10.6
73.7	15.6
340.2	53.8
4.7	38.7
252.7	87.9
1.1	39.9
23.8	52.1
346.5	33.3
290.4	61
7.6	61.4
331.9	50.9
344	54.4
350.4	45.3
351.6	67.7
345.1	68.5
351.8	50.4
354	57.2
2.1	73.9
101.6	13.3
297	14.9
116.1	8.2
112.6	68.9
40	11.7
95.3	20.6
324.2	42
68.2	22.4
70	23.5
56.8	17.9
176.6	77.6
35.3	25.1
277.2	80.8
103.2	77.5
345.3	72.5
339.7	62.8
344.1	63
11.1	62.7
341.5	17.3
89.2	3.3
269.8	57.3
24.2	30.4
1.3	42.6
1.8	21.2
54.3	10.1
201.5	24.9
219.7	36.4
157.3	22.7
356.3	75.3
332.3	43.3
343.1	12.7
348.2	55.1
272.7	53.6
140	62.5
341.5	43.8
68	73.6
332.9	43.9
265.7	27.7
210.5	86.7
308.5	28.5
348.8	29.5
222.7	59.2
358.2	83.3
151.6	71.5
153.9	72.4
151	60.3
352	71.4
25.4	39.7
353.5	59.4
352.5	58.1
102.8	60.1
162	53.9
355.7	56.6
311.5	71.3
110.9	29.2
9.2	80.9
129.5	16.2
163	65.7
126.1	19.2
136.6	36.1
129.3	22.5
6.9	10.6
338.7	86.8
158.2	64.9
140.8	12.6
345.4	40.9
55.8	80
351	72.8
70.3	13.9
28.2	58.7
44.3	35.3
169.8	10.1
219.6	62
329.9	43.9
350.7	87.5
79.7	33.9
146.5	11.2
23.6	60.3
74.8	23.1
331.3	67.1
210.8	79.1
54.9	13.1
5	71.8
287.7	87.7
103.4	15.4
149.1	44.5
88.7	15.5
176.7	69.5
159.7	81.4
144.8	32.2
259.6	25.9
116.4	30.7
85.5	68.6
357.3	41.1
96.6	17.1
348.6	51.6
345.3	16.5
56.9	13.5
80.8	29
63.1	57.7
353.9	59.7
316.9	34.3
359.1	28
171.6	89.9
3	67.2
307.2	70
29	71.5
6.1	64.1
347.2	29.2
358.5	38.3
352.7	37.9
339.1	40.9
347.6	48.4
343.5	46.7
346.8	61.5
354.5	34.9
339.7	74.4
306.8	44.9
18.1	63.8
131.4	78.5
189.5	70.9
346.4	24.4
344.4	89.2
347.3	89.4
334.1	24.3
5.8	37.5
26.5	63.6
283.2	76.6
3.4	43.3
351.1	47.5
21.3	51.2
335.2	26
140.2	21.4
140.3	32.4
341	16.9
222.5	59.6
354	31.9
346.2	27.6
333.1	34.3
336.5	65.7
257.3	73.5
144.8	11.5
89.6	16.8
339	50
61	23.5
341.8	90
5.2	55.8
338.2	64.1
344.2	55.7
350.6	70.2
343.6	83.2
5.5	59.3
350	36
342.9	63.2
338.7	49.3
339.2	49.7
2.1	66.2
11.5	16.9
24.8	72.4
348.9	49.3
95.1	87.4
69.9	53.5
14.5	57.8
341.1	13.4
0.5	29.7
358.6	34
342.4	73.3
30.3	53.7
98.4	10.8
345.9	69.4
344.6	81.4
349.1	70.6
312.7	50.8
350.2	69.1
344.1	66.4
347.7	66.9
130.9	17.5
357.4	76.8
358.1	31.2
123.1	61.3
160.1	84.5
354.1	40.9
47.9	10.3
0.7	82
347.9	89.3
345	69.5
116	9.6
56	49.6
70.8	21.3
58.3	81.8
324.1	87.8
188.1	65.1
72.5	38.4
100.9	5.9
121.8	15.7
118.7	14
188.6	16.7
4.1	49.9
9.5	35.9
313.1	31.1
177.5	47.2
213.3	20.3
39.8	15.5
36.6	38.5
26.4	23.2
339.3	27.5
186.1	33.6
15.1	22.5
26.2	15.8
28.7	8.5
249	50.9
143	8.7
110.9	59.6
11.3	43.8
97	14.6
349	81
36.7	5.9
152.1	6.5
260.1	32.1
284.5	70
152.9	51.8
111.6	46.7
73.8	52.4
134.9	88.5
186.8	61.7
170.5	36.4
26.7	22.3
16.7	31.6
267.1	47.6
132.7	20.6
102.1	26.2
70.3	34.6
72.5	79.1
149.6	62.6
35.8	31.5
81	24.4
77	68.7
135.9	56.8
296.7	23
93.4	14.4
107.7	6.8
272	86
146.6	58.6
115.3	31.4
3.2	80.9
301	85.6
330.5	52.1
141.9	68.6
138.5	59.7
74.5	9.4
168.2	14.3
351.9	79.9
231.9	20.8
71.9	20.6
69.9	8.2
328.7	19.7
94.9	7
3.6	4.7
300.2	23.6
176.2	42.7
118	58.2
149.2	49.9
154.4	48.2
141.2	32.3
81.6	87.3
5.9	12.8
39.1	21.1
359.3	38.5
3.5	33.1
92.8	11.3
94	4.7
103.5	43.4
97.4	72.7
53.2	86
13.3	26.3
321.1	67.9
77.5	10.4
287.2	5
343.8	43.6
58.3	77.8
320.7	46.5
10.8	73.9
293.9	38.6
350.1	70.3
65.1	77.5
91.4	84.5
346.5	60.7
8.6	83.5
0.6	22.4
258.2	37.1
50.9	47.8
342.8	38.5
355.1	40.9
3.8	26.5
334.8	22.7
27.9	7
345.7	18.6
334.2	41.4
339.7	50.5
285.8	59.5
19.4	24.8
171.8	22.2
59.4	47.5
334.2	16.1
314.4	58.1
166.4	10.4
67.2	16.4
128.9	11.3
32.5	28.7
188.6	41.5
260.5	21.2
19.4	66.2
339.5	27.6
198.4	26
349	44.3
278.3	35.8
265.9	57.2
217.6	75.9
1.6	67
322.1	46.1
348.1	18
246	71.6
32.9	79.6
20.1	70.8
131.2	80
336.6	27.2
349.6	32.5
3.1	63.5
293.8	54
191	20.2
338.5	26.4
320.5	12.1
357.4	52.7
239.4	31.6
355.4	78.4
295.4	45.2
20.8	12.1
357.3	35.9
4.5	39.7
359.6	57.3
346	38.9
4	29.2
37.6	40.4
45.4	26.4
21.9	35
25.6	8.8
326.8	69.1
343.7	72.3
231.2	11.5
109.4	34.3
93.8	19.9
153.6	80.2
51	61.2
357.5	27
346	29.3
146.6	59.6
0.4	58.3
159.8	50.5
6.4	56.6
166.2	22.1
169.8	32.1
140.4	88.5
22.6	80.1
22.1	85
31.3	82.9
34.5	70
34.5	51.5
28.2	13.3
158.9	15.5
348.4	35
290.2	44.5
32.4	24.2
348.2	33
322	49.7
30.1	89.6
79.3	32.2
281.9	56.8
19.1	42.2
19	55.7
347.5	25.4
34.5	47.6
353.3	28.2
25.5	51.6
297.3	69.8
33	32.1
344.5	40.1
172.4	64
339.7	53.1
9.1	43.9
58.7	13.3
349.6	85.3
347.8	30
16.3	46.7
2.3	24
62.6	32.4
277.8	23.9
41.9	79.9
50.9	44.2
39	59.2
48.7	40.7
108.8	66.9
318.9	62.2
341.2	35.7
359.1	58.9
16.5	61.9
42.4	56.3
37.7	85.7
353.9	21.2
121.9	73.7
253.7	14.5
22.5	60.2
27.4	66.9
25.6	51.8
355.6	36.6
337.2	82.3
274.6	37.1
36.4	65.6
100	5.8
234.6	55
26	48.5
51.6	31.5
29.6	50.2
75.6	29.9
351.4	22.5
326.3	76.1
340.3	89.8
181.2	55.1
329.8	67.7
30.9	88.5
68.2	27.5
352.1	35.7
47.5	46.6
36.7	83.1
290.3	58
59.2	14.2
83.6	39.2
44.9	31.4
259.5	42
285.6	33.6
135.1	75.6
236.3	87.7
220.5	78.4
231.1	21.2
292.8	22.2
12.1	17.7
270	49.4
256.3	42.5
280.4	19.6
347.7	80.5
284.7	57.9
332.7	31.8
330.7	37.9
149.4	51.2
324.4	56
219.2	56.5
7.1	69
183.5	61.9
10.3	45.8
16.3	52.2
310.1	55
356.5	64.2
265.9	49.3
349.8	73.3
320.6	22.1
338.9	23.9
292.4	23.2
96.8	39.8
208.2	54.4
141.1	25.8
351.1	45.1
311.5	38.1
208.8	66.2
119.3	66.6
220.3	47
181.8	86.6
327.5	16.1
337.1	27
323.2	51.7
348.3	67.1
123.1	86.7
219.7	29.4
192	84.2
337.4	52.3
240.8	68.6
275.9	16.8
1.8	24
8.8	48.9
341.5	49.3
36	26.3
10.7	40.4
347.2	23.6
8.2	57.8
176.6	42.2
202.5	43.1
289.7	63.2
229.9	27.2
342.6	88.6
187.5	31
295.3	85.2
262.7	70.8
359.9	47.8
18.6	49.2
259.9	51.9
229	31.5
327.2	24.6
309.2	21.7
256.6	29.6
351.8	44
322	39.4
199.1	70.8
157.8	16.9
209.4	43.7
204.5	47.1
194.1	36.6
146.4	78.3
301.1	35.2
92.3	9.2
51.9	59.9
106.1	31.7
24.8	87.4
60	53.1
26.8	46.2
32.1	37.9
24.6	50.1
311.4	63.6
8.4	44.4
344.5	31
356.6	58.3
297.5	19.4
251.4	56.6
269.7	71.7
359.5	47.3
304.8	34.6
157.3	52
157.9	88.3
29.2	11.7
330.2	46.3
209.6	42.6
282.5	47.3
23.1	41.7
351.4	59
266.1	55.8
6.6	30.9
350.6	37.5
126.1	76
265.7	74.3
289.8	74.1
281.3	34.8
215	85.1
121.5	52.5
14.3	38.8
76.1	61.5
280.7	29
13.1	45.7
35.6	87.3
340	39.9
228.4	81.5
226.8	45.1
340.3	37.7
13.6	35.1
20.9	49.6
352	35.1
7.4	45.1
302.5	39.2
16.9	44.2
8.9	29.6
338.4	21
352	27.1
3.2	39.9
0.5	36.5
130.2	58.5
54.7	23.4
44.2	61.8
1.9	83.3
61.4	13.7
84.8	29.3
8.1	10.4
256.7	49.4
358.1	31
0.5	36.2
79.6	57.4
352.7	56.6
75.1	59.4
93.6	84.9
20.7	76.2
312.1	56.1
338	84.2
272.3	25.4
91.5	77.4
359	52.5
182.1	78.7
50.1	80.2
310.9	4.7
186.5	84.4
196.8	80.1
344.4	11.3
44.1	52.3
205	82.6
45.4	26.7
110	34.3
90.4	28.7
342.3	46.5
1.8	67.5
27.5	58.4
196.4	26.6
258.7	88.7
279	37.2
149.3	41.5
150	84.3
135.2	88
176.7	78.6
85.1	56.5
250.4	49.5
356.3	83.6
59.6	14
317.7	37.7
336.3	48
35	7.9
339.8	47.9
6.7	43.8
330.8	74
65.6	1.4
9.5	48.7
234.8	34.9
9.8	43
330.8	25.9
240.5	71.1
253.1	61.7
329.9	26.8
216	45.9
212	80.6
213	85.1
116.3	83.6
162.1	82.3
203.7	68.3
326.9	40.5
306.7	45.2
78.3	61.7
2.1	63.3
326.9	57.1
335.4	44.4
346.9	61.8
17.2	77.4
134.7	34.5
267	48.7
231.9	63.4
237.8	42.1
288.6	31.8
125.9	89.4
19.5	60.6
215.3	47
328.5	12.3
21.8	14.2
118.1	53.1
24.8	30.1
223.2	59.3
31.9	20.5
34.6	35.2
314	23.9
23.7	23.7
184.3	30.5
9.1	64.5
359.3	57.8
352.1	48.7
336.8	43.7
162.8	87.3
31.2	60.1
196.8	42.4
350.5	85.6
21.8	28.3
28.4	55.9
23.5	32.9
216.5	66.2
221.1	26.2
191.9	38.8
19.4	76.1
203.2	68.3
213.4	36
325.6	11.9
231.7	19.1
105.7	54
195.5	63.8
149.2	24.9
8.3	70.6
51.6	28.1
233.3	47
297.4	15.8
322.7	32.4
294.7	22.5
5.9	52.2
8.4	46.4
7	47.9
90.9	55.2
37.6	37.4
133.8	34.5
234.1	72.8
29.4	89.5
334.1	62.7
326.7	13.5
234.1	42.9
43.5	58.3
359	25.4
65.9	59.5
20.7	74.4
354.5	56.7
171.5	59.4
9.3	61.2
318.8	53.9
85.2	58.2
220.5	65.5
344.7	76
288.1	15.5
3.9	59
194.4	83.7
87	17.5
138.5	18.8
347.2	52.7
212.1	60.8
124	71.4
341.7	33.2
318.2	7.3
341.5	30.3
287.2	35.7
274.1	68.9
42.4	54.5
75.4	47.5
7.4	51.7
331.8	87.5
48.6	88.7
336.6	33.3
294.5	32
40	70.3
342.2	24.9
93.9	69.7
8	16.8
53.8	57.2
42.2	23.3
322.1	50.1
236.9	69.2
353	21.6
28.5	43.1
50.6	57.1
83.5	60.1
219.7	47.5
58.6	74
13.7	84.4
275.4	24.1
1.8	46.3
348.9	54.5
2.7	52.2
44.6	81.6
216.1	73.4
236.6	25.6
24.1	48.1
39.3	26.6
288.8	37.7
223.8	88.9
343	36.3
29.9	75.7
66.2	43
33.2	72.9
1.2	69.3
16	27
35.8	71.4
12.9	52.4
26.1	83.4
60	84.1
25.2	41.4
242.4	85.3
57.3	19.6
62.5	38.7
111.4	30.2
270.1	53
237.5	83.7
185.5	70.2
350.3	42.2
332.8	35.6
2.3	52.2
347.4	49.6
355.4	20.6
220.1	42.4
235.1	62.4
325.3	34
260.1	80.8
345.1	48.4
342.1	38.4
10	53
346.1	72.5
338.7	69.2
335.2	74.6
338.2	74.7
149.4	81.8
194.4	33.7
353.7	42.9
350.2	42.4
340.2	65.9
219.7	42.6
214.9	63.6
338	59.6
221.1	40
261.5	37.2
341.1	34.7
28.6	62.5
310.3	67.4
155.5	75.5
128.9	77.6
37.5	63.6
6.1	40.6
25.6	49.3
27.5	74.5
98	26.7
134.1	79.8
9	77.1
313.7	31.1
11.6	64.7
3.7	55.2
331.3	39.5
281.7	25.9
323.2	54
96.3	77.8
338.1	83.1
185.3	74.1
204.2	72.6
100.9	77.7
20.9	79
298.4	34.3
208.7	72.2
293	28.6
22.7	27.8
183.5	16
132.4	65.5
178.6	61.2
167.1	35.1
351.4	39.5
1.2	62.5
321.7	38.3
58.7	48.4
158.2	21.3
12.5	55.5
1.9	80.3
113.1	83.7
214.3	47.5
227.5	25.2
10.1	71.6
3.5	53.7
0.2	48
200.4	36.8
15.8	59.1
120	11.3
151.9	73.6
204.3	19.8
169.5	46.6
12.4	24.6
230	30.9
206.5	63.9
351.2	27.9
8	40.5
9.1	78.9
282.5	13.2
25.6	42.9
206.8	31.9
110.6	67.7
15.5	48.5
8.6	24.7
8.3	33.5
5.6	50.9
353.7	44
234.5	70.1
271.7	70.5
310.5	23
346.7	24.7
75.7	60.8
89.6	72.3
63.6	47.8
108.7	24.9
75.4	67
1.7	55.4
56.7	12.6
356.9	40.7
127.5	51.5
8.4	83.5
232.8	87
191.7	43.7
239.9	55.2
343	32.2
21.7	79.3
215.7	60.4
28.3	48.4
301.6	25
336.1	29.5
49.9	12.2
39.8	61.4
152.1	69.7
179.4	73.4
326.1	69.1
323.8	75.5
15.1	40.8
231.4	80
273.4	20.8
339.1	27.6
30	82.4
193.2	89.4
343.2	20.2
207.8	78.2
356.4	50.3
275.5	41.1
94.5	83.2
27.6	72
54	60.4
46.4	83.4
325.5	49.7
10.4	47.7
277.8	23.8
350.4	35.8
344	81.7
330.8	82.8
329.4	82.1
201.3	87.6
28.2	28.7
39.1	40.7
285.4	24
24.8	30.7
359	54.7
342.3	50.8
134.7	8.9
43.3	34.1
357.9	50.3
123.8	28.6
28.9	57.4
5.4	49.3
19.9	44.6
32.3	52.2
13.4	69.6
348.3	75
156	72.8
105.5	53.7
1.2	61.5
32.5	70.7
353.1	43.4
91.9	58
125.4	41.8
69.8	40.8
28.7	33.3
21.9	51.8
136.5	62
150.8	73.7
26.2	61.8
183.4	78.6
151.2	88.7
172.3	75.3
348.7	88.8
0.4	79.5
359.2	61.6
295.6	29
355.7	89.6
237.4	51.3
353.3	27.1
36.6	37.4
16.4	29.5
43.6	48.3
142.8	53.1
2.2	24.5
125	74.9
12.3	42.7
103.4	49.7
24.1	58.6
134.5	60.9
346.3	38.3
11.4	67.7
68.3	82.4
60.6	63.7
75.3	21.2
315.7	14
62.3	76.9
358.1	45.6
347.7	83.1
264.5	74.8
33.4	52.8
6.8	60.6
345.9	67.3
53.7	40.6
314.3	44.4
70	53.5
342	54.5
175.9	70.7
284	58.7
53	49.1
5.7	42.6
328.7	58.2
40.5	46.5
44.6	55.3
179.2	61.2
1	88.2
342.3	71.6
163.7	73.5
132.2	65.9
320	51.9
269.9	41.7
92.3	75.4
28.4	32.5
320.4	56.1
107.1	65.9
186	89.5
52.2	20.5
252	88
190.4	30.7
272.8	4.1
121	68.6
312.5	40.3
254.6	76.2
130.3	76.4
27.3	71.5
345.6	70.6
108.8	82.9
309.2	75.8
43.6	31.8
275.8	25
270.6	12.9
276.6	50.4
299.8	16.5
48.6	26.4
51.8	67.1
205.6	55.7
58.5	37.7
311.4	81.1
61.4	82.5
287.9	61.8
45.6	53.9
44.8	35.2
87.4	55.2
149.6	69
57.1	57.9
93	42.7
105.7	36.1
100.7	16.3
185.6	26.5
226.8	86.7
346.2	33.6
76.3	82.5
115.8	47.7
38.2	81.3
151.4	30
104.3	85.3
142.3	29.9
93.9	63.7
178.5	67
351.1	62.1
131.2	81.8
40.1	59.6
315.1	86.1
357.2	38.6
161.6	78.5
24.2	43.7
138.8	88.2
124	31.7
344.5	65.5
339.2	85.7
156.8	41.6
122.2	79.8
88.3	8.4
221.3	74.3
270.5	63.1
105.6	54.5
106.3	60
115.4	45.1
242.6	55.7
336.4	79.6
135.7	53.8
121.7	38.4
148.9	64.9
265.2	85.9
148.2	29.2
253.5	55.3
150.3	80.9
148.6	59.2
119.2	51
342.9	63.5
311.1	81.2
329.8	72.3
16.1	59.6
117.2	64.7
34.9	87
123.2	83.3
121.1	52.6
285.1	26.1
130.1	71.9
134.2	57.5
48.8	71.8
207.5	81.3
355.7	54.2
333.9	34.4
208.6	77.1
353.3	65.4
132.1	46.1
107.6	63.5
126.8	85
10.4	42.9
346.2	79.6
117.8	46.6
158.8	31.9
349.4	41.6
41.2	89.9
348.4	29.9
94.7	54.4
279.9	87.2
0.8	75.2
5.4	77
236.7	71.5
83.1	33.2
84.3	81.9
146	63
268.9	50.4
80	25.4
39.6	38.4
77.9	24.7
100.6	78.3
3	33.6
215.1	22
341.1	72
151.1	18.4
6.7	55.2
256.7	73.1
62.6	72.8
0.3	42.9
84.4	59.3
72.7	81.1
128.8	33.3
246.1	14.6
234.8	26.8
265.1	7.5
39	44.4
42.9	27
61.1	89.6
329.4	58.8
266	65.5
357	10.7
167.2	19.5
99.6	24.3
330.1	32.9
324.2	71.7
26.4	40.3
6.2	61.8
128.4	30.2
2.3	28.5
350.6	85
34.6	48.3
69	4.4
136.3	38.8
232.4	74.6
1.2	89.8
104.9	44.1
350.6	54
358.1	50.8
96.7	47.5
114.4	42.6
355.6	70.1
247.5	40.7
123.2	67
324.4	51.4
285.4	66.9
124.8	44.5
280.2	89.2
44.9	32.3
93.4	80.6
144.9	19.1
154.6	87.1
57.8	74
157.3	73
193.2	73.9
63.8	88.9
336.9	75.3
297.5	40.9
261.5	43.5
318	42.8
287.4	60.7
97.1	56.9
64.6	33
256.1	89.6
83.1	87.6
106.4	60.4
73.2	14.3
292.3	86.1
10.8	58.2
78	47
355.4	57.8
320.2	88.9
286	39.4
230.9	35
236	50.5
22.5	33.8
64.6	43.3
233.2	20.6
102.6	51.6
32.3	21.5
221.2	22.2
276.3	85.2
11.1	29.8
330.8	50.4
263.5	59.1
123.2	52.9
46.5	68.5
43.7	52.6
10.1	86.1
99.9	84
39	30
258.5	60.6
332	25.1
3.7	49.9
315.2	49.9
84.8	56.7
142.9	14.6
38.7	77
359.7	68.8
14	66.3
9.6	49.7
255.2	88.7
345	86.1
308.2	49.2
250.3	71.3
26.9	87.8
336.8	45.7
59.9	19.5
230.3	82.8
341.6	38
352.4	75.8
317.5	34.1
332.3	38.7
278.9	46.4
341.9	37.4
345	53.2
243.7	81.7
342.1	33
54.1	88.5
159.1	74.6
341.6	56.9
330.9	79.7
10.9	15.9
312.6	89
347.1	30
183.3	88.1
353.1	19.9
136.9	79.3
20.2	25.7
319.1	46.3
9	43.1
37.3	60.7
6.4	46.4
36.2	85.9
13.7	67.4
14.8	41.6
221.3	47.7
279.5	41.8
217.5	37.3
321.6	46.3
5.8	20.8
324.4	53.3
206.8	1.9
0.4	55.5
246.2	66.5
126.3	72.8
332.6	58
8	72.6
293.9	25.4
341.6	44.5
340.1	64.9
348.3	51.7
4	62.1
10.1	50.8
20	56.4
23.4	61.4
309.3	59.3
123.5	30.8
24.5	73.8
136.3	38.1
30.1	85.1
270.6	14
298.3	70.8
17.1	68.3
8.2	60.5
1.5	61
2.6	49.1
323.5	54.9
269.8	41
324.9	45.9
332.4	16.1
174.9	38.7
337.5	40
344.1	59.5
140	65
350.3	56
313.2	6.9
240.5	17.8
347.2	89.2
307.8	74.2
352.3	77.1
207	24.1
298	38.3
41.6	52.8
351.7	27.2
267.4	58
115.3	47.8
61.9	61.4
84.2	78.7
296.2	85.4
42.4	51.6
93.7	89.1
